Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT3G50530.1	GMM:29.4	protein.postranslational modification	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G50610.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.239027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.985200	NaN	NaN	-2.177622	NaN	NaN	NaN	NaN
AT3G50651.1			-0.203597	NaN	NaN	-0.097395	-0.027813	0.002515	-0.193788	-0.182914	-0.102582	-0.393134	-0.519515	-0.546728	-0.358745	-0.418904	0.002515	-0.247334	-0.283260	-0.174238	NaN	-0.149585	-0.309239	-0.186385	-0.147839	-0.205222	-0.162825	NaN	-0.230655	-0.456921	-0.487753	NaN	-0.416006	-0.381376	NaN	-0.043134	-0.153234	-0.143323	0.114208	0.043559	0.200563	0.119708	0.142880	0.160661	0.022495	NaN	0.091768
AT3G50760.1	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G50820.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.160603	-0.194601	-0.167635	0.031616	0.076059	0.051252	-0.092497	-0.065052	-0.037301	-0.403703	-0.485280	-0.395454	-0.393843	-0.304095	0.049292	-0.351923	-0.318556	-0.379870	-0.229884	-0.224255	-0.199682	-0.221066	-0.228499	-0.177727	-0.120425	-0.179144	-0.205332	-0.340795	-0.277311	-0.341393	-0.202352	-0.223335	-0.282152	-0.158317	-0.237975	-0.152531	-0.121194	-0.132853	-0.040630	0.108175	0.060766	0.044893	0.052450	0.052885	0.074757
AT3G50840.1	GMM:30.11	signalling.light	NaN	NaN	NaN	NaN	NaN	-1.595116	NaN	NaN	-2.006172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.248979	NaN	NaN	NaN	NaN	NaN	-11.832777	NaN	NaN	NaN	NaN	NaN	-1.753100	NaN	-2.007445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.381945	NaN
AT3G50970.1	GMM:20.2.99	stress.abiotic.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.404988	NaN	NaN	0.741579	NaN	NaN	-9.812557	NaN	-4.431409	0.254907	NaN	NaN	NaN	0.264852	NaN	0.135873	NaN	-10.978333	NaN	NaN	NaN	NaN	NaN	NaN	-9.817030	NaN	NaN	-0.376033	NaN	NaN	-9.515052	NaN	0.402056	NaN	NaN
AT3G51240.1	GMM:16.8.3.2	secondary metabolism.flavonoids.dihydroflavonols.flavanone 3-hydroxylase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.059289	NaN	NaN	NaN	NaN	NaN	NaN	-10.268069	NaN	NaN	NaN	NaN	NaN	NaN	0.457658	NaN	NaN	NaN	NaN	0.224915	NaN	0.142041	NaN	-8.543068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.080635	NaN	NaN	NaN	NaN
AT3G51260.1	GMM:29.5	protein.degradation	-0.318055	NaN	NaN	NaN	NaN	NaN	-0.333232	NaN	NaN	-0.464040	NaN	-0.202527	NaN	NaN	NaN	-0.228522	-0.589914	NaN	NaN	-0.431920	NaN	0.065177	NaN	NaN	NaN	NaN	-1.090802	-0.346856	NaN	NaN	-0.242202	NaN	-13.316614	NaN	NaN	NaN	0.256329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.591697
AT3G51310.1	GMM:29.3.4.3	protein.targeting.secretory pathway.vacuole	NaN	-0.115237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.377739	0.329567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.151108	NaN	NaN	NaN	0.192846	NaN	NaN	0.200608	NaN	NaN	-0.262457	NaN	NaN	NaN	NaN	0.411375	NaN	NaN	NaN	NaN
AT3G51440.1	GMM:16.4.1	secondary metabolism.N misc.alkaloid-like	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G51570.1	GMM:20.1.7	stress.biotic.PR-proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.753371	NaN	NaN	-1.928714	NaN	NaN	NaN	-2.003249	NaN	-1.632945	NaN	NaN	-1.917503	NaN	NaN	NaN	NaN	NaN	-1.608253	NaN	NaN	-1.541311	NaN	NaN	-1.858358	NaN	NaN	-2.143333	NaN	NaN	NaN	NaN	NaN
AT3G51800.1	GMM:29.5	protein.degradation	-0.075243	-0.272114	-0.017924	-0.156704	-0.123879	0.035199	-0.293366	-0.264260	-0.123264	-0.148047	NaN	-0.176402	-0.185186	-0.229375	-0.015684	NaN	-0.303466	-0.128637	NaN	0.119555	-0.254060	0.250570	0.007581	-0.032518	0.061511	-0.169990	-0.247466	NaN	-0.052829	-0.370007	-0.632008	-0.104842	-0.477229	-0.193248	0.024256	0.117276	0.123575	0.004830	0.030584	0.039513	NaN	-0.102165	NaN	0.178959	0.128317
AT3G51840.1	GMM:11.9.4.2	lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.240302	NaN	-0.527864	-0.137287	-0.272480	0.074424	NaN	NaN	-0.389526	NaN	NaN	0.023726	NaN	-0.305714	NaN	NaN	-0.424869	NaN	NaN	NaN	NaN	0.013096	NaN	NaN	-0.052037	-0.539427	0.341351	NaN	NaN	NaN	0.423183	NaN	0.174071	0.288358	NaN	NaN	0.172810	NaN
AT3G52000.1	GMM:29.5.5	protein.degradation.serine protease	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.835407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G52010.1	GMM:29.5.5	protein.degradation.serine protease	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.699814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.233914	NaN	NaN
AT3G52030.1	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.026135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.149420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G52150.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.075352	0.253097	-0.033632	0.096315	0.115047	0.091690	-0.114843	-0.230752	-0.048053	-0.095620	-0.527930	-0.516614	-0.448435	-0.331246	0.123734	-0.338859	-0.188503	-0.283544	-0.199658	-0.374699	-0.404648	0.042732	-0.004958	-0.137205	-0.217602	-0.338104	-0.325048	-0.340738	-0.152490	-0.292214	-0.012417	-0.321279	-5.916911	-0.285275	-0.126173	-0.178578	0.294509	-0.147150	-0.090559	0.129494	0.206964	-5.848771	0.273971	0.170230	-0.025277
AT3G52160.1	GMM:11.1.10	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	NaN	NaN	NaN	-11.744002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.503248	NaN	NaN
AT3G52180.1	GMM:2.2.2.10	major CHO metabolism.degradation.starch.laforin like phosphoglucan phosphatase (SEX4)	NaN	NaN	-0.260332	-0.565341	-1.052090	-1.177976	-1.641855	NaN	NaN	-0.260971	NaN	-0.531117	-0.149796	-0.233153	-1.177976	-0.352451	-0.011461	0.181033	-0.093959	NaN	-0.082643	-0.220246	NaN	NaN	0.072641	0.462657	NaN	NaN	0.082557	NaN	NaN	0.017192	NaN	NaN	0.415880	0.189820	0.048989	0.347417	NaN	0.142069	NaN	0.709852	NaN	0.716262	NaN
AT3G52250.1	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.091289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G52300.1	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	-0.092096	0.008584	-0.113976	-0.090657	0.125193	-0.470865	-0.152522	-0.328133	-0.198968	-0.382869	-0.398827	-0.529106	-0.307579	-0.134306	-5.601108	0.046797	-0.122128	-0.159546	-5.672396	-5.392250	-0.211279	-0.086817	0.020395	-0.198968	-0.098373	-0.190037	-0.095813	-0.040946	-0.319365	-0.468881	-0.139977	-5.547972	-0.253810	0.257504	0.217938	NaN	0.033422	0.102211	0.182002	0.317309	0.295318	0.389447	0.531728	0.477634	0.338284
AT3G52380.1	GMM:27.4	RNA.RNA binding	-0.690274	0.035050	-0.071190	0.121781	-0.012137	NaN	-0.290388	0.209183	-0.066133	-0.323223	-0.455290	-0.477701	-0.270882	0.228805	-0.254928	-0.168153	-0.087111	-0.156537	-0.125965	-0.091726	-0.004251	-0.004959	0.008718	-0.204371	-0.034817	-0.073336	-0.268372	-0.210818	-0.366669	-0.139092	-0.246106	-0.051253	-0.062286	-0.076936	-0.131690	-0.199017	0.114384	-0.184348	0.205380	-0.229858	0.117336	0.261899	-0.090611	0.090877	0.303218
AT3G52720.1	GMM:8.3	TCA / organic transformation.carbonic anhydrases	-1.099883	NaN	NaN	NaN	-12.356522	NaN	NaN	-1.441985	NaN	NaN	-1.359796	NaN	-0.878095	-1.567426	NaN	-1.027827	-0.756082	-1.033405	NaN	NaN	NaN	NaN	-0.859030	NaN	NaN	-1.166248	NaN	NaN	-1.106102	-1.317979	-1.331486	NaN	-12.623137	NaN	-0.733506	NaN	NaN	-0.744839	-0.707925	-0.634748	NaN	NaN	-0.031898	-0.455146	NaN
AT3G52880.1	GMM:21.2	redox.ascorbate and glutathione	-0.233887	-0.252668	-0.137620	-5.377869	-0.023876	-0.134276	-0.169852	-0.128177	-0.473260	-0.215285	-0.383752	-0.474980	-0.445955	-0.404919	-0.240671	-0.077304	-0.098274	-0.342859	0.070274	-0.003667	-0.157759	0.056962	-0.037414	-0.082141	0.018192	-0.013818	0.025088	-0.400636	-0.159270	-0.144951	-0.125549	-0.117297	0.537756	0.011336	0.262234	0.178886	0.180232	0.219960	0.093746	0.322188	0.139221	0.432539	0.322782	0.413127	0.255907
AT3G52930.1	GMM:4.3.10	glycolysis.unclear/dually targeted.aldolase	-0.073193	-0.114372	-0.043502	-0.177350	-0.187025	-0.164771	-0.317571	-0.304030	-0.387267	-0.251012	-0.265331	-0.197380	-0.240369	-0.265207	-0.175493	-0.108423	-0.148072	-0.160297	-0.071478	-0.071049	-0.028507	-0.007702	0.013226	-0.016259	-0.176482	-0.101024	0.015073	-0.201547	-0.153911	-0.159821	-0.178291	-0.171709	-0.221837	0.064293	0.126329	0.020430	0.061659	0.050999	0.048745	0.130738	0.125379	0.185303	0.291714	0.210818	0.304940
AT3G52960.1	GMM:21.5	redox.peroxiredoxin	-11.075909	-0.132470	-0.043794	-0.038074	-5.374506	-0.410408	-0.196147	-0.190507	-0.089515	-9.969863	-0.369907	-0.388274	-0.257597	-0.361412	-0.127539	-0.187145	-0.209939	-0.222019	-0.081271	-0.111909	-0.534952	-0.190202	-0.175172	0.112797	-0.063609	-0.156533	-6.259209	-0.230141	-4.932003	-0.238925	-0.226963	-0.054596	-0.222631	-0.058732	-0.217772	-0.063755	0.065756	0.124977	-5.664582	0.007274	0.204621	0.162130	0.255516	0.176884	0.178921
AT3G52990.1	GMM:4.1.14	glycolysis.cytosolic branch.pyruvate kinase (PK)	NaN	1.328908	NaN	-0.834495	NaN	NaN	NaN	-0.486448	NaN	NaN	-0.312160	-0.830720	-0.516410	NaN	NaN	NaN	-0.138682	NaN	NaN	-0.098608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.332764	-0.060224	-0.292354	-0.076278	NaN	NaN	NaN	NaN	NaN	-0.115534	NaN	NaN	-0.235148	0.482561	NaN	NaN
AT3G53020.1	GMM:29.2.1.2.2.24	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L24	NaN	NaN	NaN	-0.205042	NaN	NaN	NaN	0.134637	-0.130152	-0.829678	NaN	-0.560454	NaN	NaN	NaN	-0.225097	NaN	-0.660116	NaN	NaN	-0.384609	-0.112473	NaN	NaN	NaN	-0.103302	NaN	NaN	-0.185340	NaN	NaN	-0.389877	-0.526756	-0.113261	NaN	NaN	-0.004611	NaN	NaN	NaN	-0.274568	-0.098838	-0.043591	NaN	-0.298804
AT3G53260.1	GMM:16.2.1.1	secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	-1.013552	NaN	NaN	NaN	-1.046753	-1.249075	-1.275905	NaN	-1.363792	NaN	NaN	NaN	-0.626183	-0.267352	-0.371830	-0.368026	-0.352039	-0.438756	NaN	NaN	-0.534867	-0.756906	NaN	NaN	NaN	-0.564147	-0.801549	NaN	-0.999424	-0.831602	-0.622314	NaN	-0.846866	NaN	-0.599109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.299485	NaN	-1.262419
AT3G53310.1	GMM:27.3.41	RNA.regulation of transcription.B3 transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G53420.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	NaN	0.171659	0.156124	0.250709	NaN	0.286797	0.011639	0.239135	0.433945	-0.362519	0.219310	-0.104053	-0.303944	-0.010641	-0.090179	-0.023240	NaN	-0.431765	0.062962	-0.278705	NaN	NaN	NaN	0.190232	-0.243610	-0.037294	NaN	-0.543818	-0.036011	-0.371234	-0.464777	-0.327450	-0.250915	-0.434622	-0.208373	0.151796	0.031066	-0.077814	NaN	-0.055821	0.104723	-0.016891	NaN	-0.040934	0.256780
AT3G53440.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G53460.1	GMM:27.4;GMM:27.3.99	RNA.RNA binding;RNA.regulation of transcription.unclassified	NaN	-0.089560	0.567104	NaN	NaN	-0.483262	-0.517024	0.038631	0.514906	NaN	0.416750	-0.127657	0.445933	0.169678	-0.486322	0.105429	0.633708	0.239752	NaN	-12.703230	0.216538	-0.249444	0.856154	0.190959	-0.149296	-0.129081	0.896237	0.554282	NaN	0.110575	-0.480426	0.363491	0.340792	NaN	NaN	-0.244035	NaN	0.675605	-0.091522	-0.385850	0.294149	-0.072654	0.262594	0.386405	-0.076895
AT3G53540.1	GMM:35.2	not assigned.unknown	NaN	-1.219828	NaN	NaN	-0.900021	-1.310199	-1.312290	NaN	NaN	NaN	-1.486176	NaN	-1.303550	NaN	NaN	-1.469940	-1.481517	NaN	-1.488473	-1.232457	NaN	NaN	-12.076653	NaN	NaN	-1.335227	-1.200053	NaN	-1.480312	-1.384314	-1.313209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.673708	NaN	NaN	NaN	-12.014446	NaN	NaN
AT3G53590.1	GMM:30.2.8.1	signalling.receptor kinases.leucine rich repeat VIII.type 1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.334449	NaN	NaN	NaN	NaN	-9.460083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G53650.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.376177	NaN	NaN	-0.230056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.333318	-0.401620	NaN	-0.049924	NaN
AT3G53740.1	GMM:29.2.1.2.2.36	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L36	NaN	NaN	-0.519770	NaN	NaN	NaN	-0.400916	NaN	-0.687801	-0.538828	NaN	-1.024385	NaN	0.297827	NaN	-9.869876	NaN	-0.791212	-0.824232	NaN	NaN	NaN	NaN	NaN	-0.323252	-0.466447	NaN	NaN	-0.061699	-0.266440	NaN	NaN	NaN	NaN	NaN	NaN	-9.201563	NaN	NaN	NaN	0.168766	NaN	-0.889309	NaN	-7.706364
AT3G53790.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G53870.1	GMM:29.2.1.2.1.3	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S3	NaN	-9.752830	NaN	NaN	-1.028244	0.027424	NaN	NaN	NaN	NaN	-10.232134	NaN	-11.145085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.281540	-11.635387	NaN	NaN	-11.252477	NaN	NaN	NaN	NaN	NaN	NaN	0.090496	-0.034388	NaN	-0.132035	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G53990.2	GMM:20.2.2	stress.abiotic.cold	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.821125	0.413396	NaN	0.690934	NaN	0.664431	NaN	NaN	NaN	0.931136	NaN	NaN	NaN	1.225659	NaN	NaN	1.169912	NaN	NaN	NaN	NaN	1.158277	NaN	NaN	NaN	1.141581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.247154	NaN
AT3G54050.1	GMM:1.3.7	PS.calvin cycle.FBPase	-0.405389	-0.415930	-0.287454	0.043060	-0.137267	-0.264307	-0.298454	-0.162351	-0.289169	-0.667325	-0.471931	-0.547155	-0.587831	-0.437649	-0.485880	-0.400882	-0.317477	-0.361876	-0.160769	-0.281489	-0.259782	-0.317896	-0.173690	-0.300524	-0.147808	-0.194416	-0.418618	-0.255218	-0.262024	-0.385086	-0.203656	-0.156682	-0.159522	-0.289456	-0.444092	-0.157356	0.048463	0.010500	-0.092854	-0.066817	0.152382	0.093899	0.153981	0.137091	0.059941
AT3G54110.1	GMM:9.8	mitochondrial electron transport / ATP synthesis.uncoupling protein	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G54160.1	GMM:31.4	cell.vesicle transport	NaN	-0.477551	NaN	NaN	-10.656273	NaN	NaN	NaN	NaN	NaN	-0.917230	NaN	NaN	-1.002518	NaN	NaN	-0.598719	NaN	NaN	NaN	-0.577478	NaN	NaN	-0.700287	NaN	NaN	NaN	NaN	NaN	0.115202	NaN	NaN	NaN	NaN	-0.578562	NaN	NaN	-0.357615	-0.377541	-0.461567	NaN	NaN	-0.265228	-0.315029	NaN
AT3G54170.1	GMM:31.1	cell.organisation	NaN	-9.861137	NaN	NaN	NaN	NaN	-0.149638	-0.283528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.683187	NaN	NaN	NaN	-10.328800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.078473	NaN
AT3G54210.1	GMM:29.2.1.1.1.2.17	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L17	-0.600258	NaN	NaN	NaN	-0.451002	-0.284111	NaN	-0.303880	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.030586	NaN	-0.544599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.478098	-11.182268	-0.465639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.216453	NaN	NaN	NaN
AT3G54390.1	GMM:27.3.30	RNA.regulation of transcription.triple-helix transcription factor family (Trihelix)	1.540032	NaN	NaN	1.626850	NaN	NaN	NaN	NaN	NaN	1.575123	NaN	NaN	1.282894	NaN	NaN	NaN	NaN	NaN	1.300884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.783135	1.302608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G54400.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	-0.295860	NaN	NaN	NaN	-0.005728	NaN	NaN	-0.346112	-0.110595	-0.145286	-0.395646	NaN	NaN	0.142688	-0.136800	NaN	-0.107458	0.073438	0.351676	0.386833	0.067186	0.010356	-0.350395	0.044780	0.021982	NaN	0.183278	0.155227	-0.204410	0.260432	0.078222	-0.007883	NaN	NaN	0.025335	-0.021869	NaN	0.262090	0.549801	NaN	0.140578	0.224784
AT3G54470.1	GMM:23.1.1.5	nucleotide metabolism.synthesis.pyrimidine.uridine 5'-monophosphate synthase	NaN	NaN	NaN	NaN	-0.231503	NaN	NaN	NaN	-0.332836	NaN	0.038030	-0.593098	NaN	NaN	NaN	0.107179	NaN	NaN	NaN	-0.054276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.015806	-0.460298	NaN	NaN	NaN	NaN	NaN	-0.091445
AT3G54640.1	GMM:13.1.6.5.5	amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase	0.080732	-0.150146	NaN	-10.288597	NaN	NaN	NaN	-0.329618	NaN	NaN	NaN	-0.313689	-0.216434	-0.297534	NaN	NaN	NaN	NaN	NaN	-0.036216	NaN	-0.072588	NaN	NaN	-0.053410	NaN	NaN	NaN	0.534257	NaN	0.038588	-0.590499	NaN	0.423337	NaN	0.274635	NaN	0.250835	-0.021462	NaN	NaN	NaN	0.280881	NaN	NaN
AT3G54820.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	NaN	-0.086467	NaN	NaN	0.013315	0.403611	NaN	NaN	0.446236	NaN	NaN	NaN	-0.077523	NaN	0.403611	-0.307238	-0.314152	-0.681279	-0.201353	NaN	NaN	NaN	NaN	0.328148	NaN	NaN	-0.471652	NaN	-0.283784	NaN	-0.234889	NaN	NaN	0.066479	NaN	0.025628	NaN	NaN	NaN	NaN	-0.062978	NaN	-0.222214	NaN	NaN
AT3G54890.1	GMM:1.1.2.1	PS.lightreaction.photosystem I.LHC-I	-0.087623	-0.137188	-0.178417	0.088875	-0.007211	0.023600	-0.293837	NaN	-0.082989	0.086731	-0.008696	-0.189153	-0.244285	-0.173084	-0.250004	-0.182424	-5.192841	NaN	-0.028742	0.213482	-0.100742	0.490635	0.438553	0.410433	0.077178	0.071618	0.263695	0.070430	-0.309156	-0.163219	0.366109	0.345212	0.376336	-0.053808	-4.750808	0.037597	-0.327558	-0.403951	-0.250009	-5.507968	-0.134146	-0.075016	-0.056619	-0.013790	-0.060071
AT3G54900.1	GMM:34.21	transport.calcium	NaN	NaN	NaN	NaN	NaN	0.104555	NaN	NaN	NaN	NaN	-0.618885	NaN	NaN	-0.061413	-0.705143	-0.312817	-0.248419	-0.305651	NaN	NaN	-0.138609	NaN	-0.325286	NaN	NaN	NaN	-0.309941	NaN	-0.576949	-0.409294	NaN	NaN	NaN	NaN	-0.039281	-0.038215	NaN	NaN	0.453549	NaN	0.143118	0.475314	NaN	NaN	NaN
AT3G54910.1			-0.038843	0.167729	NaN	NaN	-0.285129	-0.020439	-0.404886	NaN	NaN	0.164551	NaN	NaN	NaN	NaN	NaN	-0.364904	NaN	NaN	NaN	-0.063028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.046872	NaN	NaN	NaN	-0.038024	NaN	NaN	NaN	-0.297452	0.150204	NaN	0.233773	NaN	0.043725	NaN	0.310750
